GEOID,interval60,trip_count,Total_Pop,Med_Inc,White_Pop,Travel_Time,Means_of_Transport,Total_Public_Trans,Med_Age,Percent_White,Mean_Commute_Time,Percent_Taking_Public_Trans,temp,precip,windspeed
17031839100.0,2022-11-11 14:00:00,67,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,7.1,0.0,20.9
17031081700.0,2022-11-11 14:00:00,9,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,7.1,0.0,20.9
17031080202.0,2022-11-11 14:00:00,1,3339.0,86419.0,3048.0,56685.0,2320.0,871.0,34.9,0.912848158131177,65.08036739380023,0.3754310344827586,7.1,0.0,20.9
17031081800.0,2022-11-11 14:00:00,4,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,7.1,0.0,20.9
17031280100.0,2022-11-11 14:00:00,4,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,7.1,0.0,20.9
17031081000.0,2022-11-11 14:00:00,3,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,7.1,0.0,20.9
17031081201.0,2022-11-11 14:00:00,25,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,7.1,0.0,20.9
17031833100.0,2022-11-11 14:00:00,2,7436.0,132391.0,4934.0,119945.0,5019.0,1160.0,34.8,0.6635287789133943,103.40086206896552,0.23112173739788802,7.1,0.0,20.9
17031833000.0,2022-11-11 14:00:00,2,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,7.1,0.0,20.9
17031081500.0,2022-11-11 14:00:00,55,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,7.1,0.0,20.9
17031281900.0,2022-11-11 14:00:00,40,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,7.1,0.0,20.9
17031063000.0,2022-11-11 14:00:00,1,3456.0,95897.0,2649.0,74205.0,2630.0,1432.0,29.2,0.7664930555555556,51.819134078212294,0.5444866920152092,7.1,0.0,20.9
17031081600.0,2022-11-11 14:00:00,8,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,7.1,0.0,20.9
17031081600.0,2022-11-11 13:00:00,2,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,7.2,0.0,24.9
17031281900.0,2022-11-11 13:00:00,40,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,7.2,0.0,24.9
17031839100.0,2022-11-11 13:00:00,32,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,7.2,0.0,24.9
17031841900.0,2022-11-11 13:00:00,3,6539.0,114350.0,3530.0,64675.0,3070.0,673.0,23.2,0.5398378957027068,96.09955423476968,0.21921824104234527,7.2,0.0,24.9
17031081700.0,2022-11-11 13:00:00,8,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,7.2,0.0,24.9
17031080400.0,2022-11-11 13:00:00,2,4331.0,41250.0,1451.0,71940.0,2268.0,1169.0,27.5,0.33502655275917803,61.539777587681776,0.5154320987654321,7.2,0.0,24.9
17031081201.0,2022-11-11 13:00:00,18,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,7.2,0.0,24.9
17031081000.0,2022-11-11 13:00:00,3,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,7.2,0.0,24.9
17031063301.0,2022-11-11 13:00:00,1,2735.0,60361.0,2245.0,61345.0,1841.0,1176.0,32.0,0.8208409506398537,52.1641156462585,0.6387832699619772,7.2,0.0,24.9
17031081500.0,2022-11-11 13:00:00,47,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,7.2,0.0,24.9
17031838100.0,2022-11-11 13:00:00,2,1614.0,15755.0,512.0,24340.0,677.0,245.0,45.5,0.31722428748451054,99.34693877551021,0.361890694239291,7.2,0.0,24.9
17031081800.0,2022-11-11 13:00:00,5,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,7.2,0.0,24.9
17031080202.0,2022-11-11 12:00:00,1,3339.0,86419.0,3048.0,56685.0,2320.0,871.0,34.9,0.912848158131177,65.08036739380023,0.3754310344827586,10.0,0.0,23.3
17031281900.0,2022-11-11 12:00:00,51,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,10.0,0.0,23.3
17031081500.0,2022-11-11 12:00:00,31,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,10.0,0.0,23.3
17031081100.0,2022-11-11 12:00:00,5,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,10.0,0.0,23.3
17031081201.0,2022-11-11 12:00:00,17,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,10.0,0.0,23.3
17031833000.0,2022-11-11 12:00:00,3,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,10.0,0.0,23.3
17031081800.0,2022-11-11 12:00:00,8,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,10.0,0.0,23.3
17031081700.0,2022-11-11 12:00:00,7,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,10.0,0.0,23.3
17031081600.0,2022-11-11 12:00:00,6,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,10.0,0.0,23.3
17031280100.0,2022-11-11 12:00:00,16,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,10.0,0.0,23.3
17031839100.0,2022-11-11 12:00:00,44,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,10.0,0.0,23.3
17031834600.0,2022-11-11 12:00:00,1,1681.0,27631.0,159.0,19930.0,628.0,147.0,50.5,0.09458655562165377,135.57823129251702,0.2340764331210191,10.0,0.0,23.3
17031081500.0,2022-11-11 11:00:00,41,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,7.1,0.0,20.5
17031081700.0,2022-11-11 11:00:00,4,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,7.1,0.0,20.5
17031830700.0,2022-11-11 11:00:00,2,3814.0,55236.0,1999.0,75485.0,2338.0,1076.0,35.0,0.5241216570529628,70.15334572490707,0.4602224123182207,7.1,0.0,20.5
17031161100.0,2022-11-11 11:00:00,2,2038.0,143438.0,1517.0,34640.0,1078.0,290.0,38.3,0.7443572129538764,119.44827586206897,0.2690166975881262,7.1,0.0,20.5
17031280100.0,2022-11-11 11:00:00,18,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,7.1,0.0,20.5
17031839100.0,2022-11-11 11:00:00,43,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,7.1,0.0,20.5
17031081000.0,2022-11-11 11:00:00,3,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,7.1,0.0,20.5
17031838200.0,2022-11-11 11:00:00,3,2058.0,61458.0,1160.0,20715.0,816.0,302.0,23.1,0.5636540330417882,68.59271523178808,0.3700980392156863,7.1,0.0,20.5
17031081201.0,2022-11-11 11:00:00,21,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,7.1,0.0,20.5
17031081100.0,2022-11-11 11:00:00,3,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,7.1,0.0,20.5
17031841900.0,2022-11-11 11:00:00,3,6539.0,114350.0,3530.0,64675.0,3070.0,673.0,23.2,0.5398378957027068,96.09955423476968,0.21921824104234527,7.1,0.0,20.5
17031281900.0,2022-11-11 11:00:00,39,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,7.1,0.0,20.5
17031081800.0,2022-11-11 11:00:00,2,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,7.1,0.0,20.5
17031839100.0,2022-11-11 10:00:00,38,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,6.8,0.0,21.2
17031081201.0,2022-11-11 10:00:00,17,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,6.8,0.0,21.2
17031081700.0,2022-11-11 10:00:00,2,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,6.8,0.0,21.2
17031837800.0,2022-11-11 10:00:00,1,2627.0,59915.0,597.0,29780.0,1125.0,467.0,31.2,0.22725542443852303,63.768736616702355,0.4151111111111111,6.8,0.0,21.2
17031081500.0,2022-11-11 10:00:00,34,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,6.8,0.0,21.2
17031280100.0,2022-11-11 10:00:00,7,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,6.8,0.0,21.2
17031080201.0,2022-11-11 10:00:00,5,3160.0,91961.0,2611.0,71540.0,2267.0,1004.0,40.0,0.8262658227848101,71.25498007968127,0.44287604764005295,6.8,0.0,21.2
17031030200.0,2022-11-11 10:00:00,1,5702.0,74434.0,4695.0,119520.0,3441.0,1208.0,40.1,0.8233952998947738,98.94039735099338,0.3510607381575124,6.8,0.0,21.2
17031081100.0,2022-11-11 10:00:00,3,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,6.8,0.0,21.2
17031081600.0,2022-11-11 10:00:00,7,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,6.8,0.0,21.2
17031281900.0,2022-11-11 10:00:00,50,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,6.8,0.0,21.2
17031081000.0,2022-11-11 10:00:00,2,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,6.8,0.0,21.2
17031081800.0,2022-11-11 10:00:00,7,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,6.8,0.0,21.2
17031081800.0,2022-11-11 09:00:00,3,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,6.9,0.0,20.8
17031081600.0,2022-11-11 09:00:00,6,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,6.9,0.0,20.8
17031838200.0,2022-11-11 09:00:00,2,2058.0,61458.0,1160.0,20715.0,816.0,302.0,23.1,0.5636540330417882,68.59271523178808,0.3700980392156863,6.9,0.0,20.8
17031063302.0,2022-11-11 09:00:00,1,3967.0,81638.0,3408.0,104195.0,3116.0,1916.0,30.5,0.8590874716410386,54.38152400835073,0.6148908857509627,6.9,0.0,20.8
17031081201.0,2022-11-11 09:00:00,9,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,6.9,0.0,20.8
17031839100.0,2022-11-11 09:00:00,21,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,6.9,0.0,20.8
17031281900.0,2022-11-11 09:00:00,53,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,6.9,0.0,20.8
17031081100.0,2022-11-11 09:00:00,2,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,6.9,0.0,20.8
17031420200.0,2022-11-11 09:00:00,1,1713.0,29205.0,446.0,15015.0,573.0,191.0,27.6,0.2603619381202569,78.61256544502618,0.3333333333333333,6.9,0.0,20.8
17031030300.0,2022-11-11 09:00:00,6,3676.0,41109.0,2150.0,71730.0,1902.0,577.0,35.8,0.5848748639825898,124.31542461005199,0.30336487907465826,6.9,0.0,20.8
17031081500.0,2022-11-11 09:00:00,31,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,6.9,0.0,20.8
17031280100.0,2022-11-11 09:00:00,19,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,6.9,0.0,20.8
17031030701.0,2022-11-11 09:00:00,1,1625.0,39464.0,891.0,36920.0,973.0,614.0,36.4,0.5483076923076923,60.13029315960912,0.6310380267214799,6.9,0.0,20.8
17031839000.0,2022-11-11 09:00:00,2,9209.0,105094.0,6543.0,161625.0,6098.0,1496.0,32.1,0.7105005972418287,108.03810160427807,0.24532633650377172,6.9,0.0,20.8
17031081700.0,2022-11-11 09:00:00,1,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,6.9,0.0,20.8
17031081700.0,2022-11-11 08:00:00,3,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,7.7,0.0,13.6
17031081500.0,2022-11-11 08:00:00,31,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,7.7,0.0,13.6
17031839100.0,2022-11-11 08:00:00,28,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,7.7,0.0,13.6
17031221600.0,2022-11-11 08:00:00,2,3268.0,137159.0,2708.0,69045.0,2301.0,1078.0,31.0,0.828641370869033,64.0491651205937,0.46849196001738375,7.7,0.0,13.6
17031281900.0,2022-11-11 08:00:00,54,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,7.7,0.0,13.6
17031081201.0,2022-11-11 08:00:00,16,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,7.7,0.0,13.6
17031280100.0,2022-11-11 08:00:00,17,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,7.7,0.0,13.6
17031081700.0,2022-11-11 07:00:00,5,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,8.6,0.0,18.6
17031280100.0,2022-11-11 07:00:00,12,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,8.6,0.0,18.6
17031281900.0,2022-11-11 07:00:00,29,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,8.6,0.0,18.6
17031081201.0,2022-11-11 07:00:00,7,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,8.6,0.0,18.6
17031081500.0,2022-11-11 07:00:00,18,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,8.6,0.0,18.6
17031839100.0,2022-11-11 07:00:00,16,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,8.6,0.0,18.6
17031281900.0,2022-11-11 06:00:00,7,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,9.2,0.0,13.4
17031081500.0,2022-11-11 06:00:00,9,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,9.2,0.0,13.4
17031839100.0,2022-11-11 06:00:00,8,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,9.2,0.0,13.4
17031839100.0,2022-11-11 05:00:00,3,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,9.8,0.0,20.7
17031081500.0,2022-11-11 04:00:00,5,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,10.8,0.0,17.9
17031839100.0,2022-11-11 04:00:00,3,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,10.8,0.0,17.9
17031081600.0,2022-11-11 04:00:00,4,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,10.8,0.0,17.9
17031833000.0,2022-11-11 01:00:00,3,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,14.7,0.0,12.6
17031281900.0,2022-11-11 01:00:00,1,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,14.7,0.0,12.6
17031080300.0,2022-11-11 01:00:00,1,4911.0,138173.0,4161.0,102665.0,3717.0,1330.0,31.5,0.8472816127061699,77.19172932330827,0.3578154425612053,14.7,0.0,12.6
17031081600.0,2022-11-11 01:00:00,2,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,14.7,0.0,12.6
17031081700.0,2022-11-11 00:00:00,5,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,15.9,0.0,17.0
17031081800.0,2022-11-11 00:00:00,2,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,15.9,0.0,17.0
17031081600.0,2022-11-11 00:00:00,3,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,15.9,0.0,17.0
17031833000.0,2022-11-11 00:00:00,3,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,15.9,0.0,17.0
17031081100.0,2022-11-11 00:00:00,1,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,15.9,0.0,17.0
17031839100.0,2022-11-11 00:00:00,3,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,15.9,0.0,17.0
17031081500.0,2022-11-11 00:00:00,1,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,15.9,0.0,17.0
17031281900.0,2022-11-10 23:00:00,1,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,15.9,0.0,15.2
17031081000.0,2022-11-10 23:00:00,10,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,15.9,0.0,15.2
17031839100.0,2022-11-10 23:00:00,9,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,15.9,0.0,15.2
17031833000.0,2022-11-10 23:00:00,12,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,15.9,0.0,15.2
17031838100.0,2022-11-10 23:00:00,3,1614.0,15755.0,512.0,24340.0,677.0,245.0,45.5,0.31722428748451054,99.34693877551021,0.361890694239291,15.9,0.0,15.2
17031081700.0,2022-11-10 23:00:00,9,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,15.9,0.0,15.2
17031081600.0,2022-11-10 23:00:00,6,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,15.9,0.0,15.2
17031081100.0,2022-11-10 23:00:00,3,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,15.9,0.0,15.2
17031081500.0,2022-11-10 23:00:00,3,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,15.9,0.0,15.2
17031080300.0,2022-11-10 23:00:00,2,4911.0,138173.0,4161.0,102665.0,3717.0,1330.0,31.5,0.8472816127061699,77.19172932330827,0.3578154425612053,15.9,0.0,15.2
17031081201.0,2022-11-10 23:00:00,3,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,15.9,0.0,15.2
17031280100.0,2022-11-10 23:00:00,2,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,15.9,0.0,15.2
17031081700.0,2022-11-10 22:00:00,13,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,17.1,0.0,18.9
17031081201.0,2022-11-10 22:00:00,12,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,17.1,0.0,18.9
17031080300.0,2022-11-10 22:00:00,2,4911.0,138173.0,4161.0,102665.0,3717.0,1330.0,31.5,0.8472816127061699,77.19172932330827,0.3578154425612053,17.1,0.0,18.9
17031833000.0,2022-11-10 22:00:00,16,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,17.1,0.0,18.9
17031839100.0,2022-11-10 22:00:00,16,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,17.1,0.0,18.9
17031838100.0,2022-11-10 22:00:00,1,1614.0,15755.0,512.0,24340.0,677.0,245.0,45.5,0.31722428748451054,99.34693877551021,0.361890694239291,17.1,0.0,18.9
17031081000.0,2022-11-10 22:00:00,1,8204.0,64640.0,5522.0,110980.0,5430.0,1574.0,32.1,0.6730862993661628,70.50825921219823,0.28987108655616944,17.1,0.0,18.9
17031281900.0,2022-11-10 22:00:00,5,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,17.1,0.0,18.9
17031081600.0,2022-11-10 22:00:00,11,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,17.1,0.0,18.9
17031280100.0,2022-11-10 22:00:00,4,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,17.1,0.0,18.9
17031081500.0,2022-11-10 22:00:00,3,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,17.1,0.0,18.9
17031081800.0,2022-11-10 22:00:00,7,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,17.1,0.0,18.9
17031080202.0,2022-11-10 22:00:00,1,3339.0,86419.0,3048.0,56685.0,2320.0,871.0,34.9,0.912848158131177,65.08036739380023,0.3754310344827586,17.1,0.0,18.9
17031833100.0,2022-11-10 22:00:00,8,7436.0,132391.0,4934.0,119945.0,5019.0,1160.0,34.8,0.6635287789133943,103.40086206896552,0.23112173739788802,17.1,0.0,18.9
17031081100.0,2022-11-10 22:00:00,4,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,17.1,0.0,18.9
17031081800.0,2022-11-10 21:00:00,11,10298.0,149135.0,8216.0,189205.0,8369.0,1008.0,32.9,0.7978248203534667,187.703373015873,0.12044449755048393,17.8,0.0,21.4
17031081700.0,2022-11-10 21:00:00,19,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,17.8,0.0,21.4
17031081500.0,2022-11-10 21:00:00,22,4521.0,107847.0,3172.0,80340.0,3345.0,558.0,36.8,0.7016146870161468,143.9784946236559,0.16681614349775784,17.8,0.0,21.4
17031833000.0,2022-11-10 21:00:00,13,4480.0,151028.0,3250.0,69740.0,3169.0,728.0,33.3,0.7254464285714286,95.7967032967033,0.2297254654465131,17.8,0.0,21.4
17031842300.0,2022-11-10 21:00:00,1,3199.0,142550.0,2359.0,53680.0,2207.0,690.0,34.4,0.737417943107221,77.79710144927536,0.31264159492523785,17.8,0.0,21.4
17031839100.0,2022-11-10 21:00:00,33,7545.0,101000.0,4480.0,113655.0,5060.0,1419.0,30.0,0.5937707090788602,80.09513742071881,0.28043478260869564,17.8,0.0,21.4
17031081201.0,2022-11-10 21:00:00,8,4711.0,94288.0,3865.0,65685.0,2795.0,907.0,40.7,0.820420292931437,72.42006615214994,0.32450805008944544,17.8,0.0,21.4
17031280100.0,2022-11-10 21:00:00,6,6603.0,136389.0,5139.0,128635.0,5475.0,871.0,32.4,0.7782825988187188,147.6865671641791,0.15908675799086758,17.8,0.0,21.4
17031080300.0,2022-11-10 21:00:00,4,4911.0,138173.0,4161.0,102665.0,3717.0,1330.0,31.5,0.8472816127061699,77.19172932330827,0.3578154425612053,17.8,0.0,21.4
17031281900.0,2022-11-10 21:00:00,8,6221.0,109104.0,3233.0,110825.0,4507.0,863.0,31.7,0.5196913679472753,128.41830822711472,0.19147992012425116,17.8,0.0,21.4
17031081600.0,2022-11-10 21:00:00,11,4040.0,130673.0,2973.0,72230.0,2882.0,623.0,33.4,0.7358910891089109,115.9390048154093,0.21616932685634976,17.8,0.0,21.4
17031081100.0,2022-11-10 21:00:00,2,4200.0,77605.0,3244.0,73930.0,2909.0,1157.0,34.3,0.7723809523809524,63.898012100259294,0.39773117909934685,17.8,0.0,21.4
17031081700.0,2022-11-10 20:00:00,18,4118.0,101758.0,3074.0,68430.0,3305.0,386.0,32.0,0.7464788732394366,177.279792746114,0.1167927382753404,18.4,0.0,22.4
